카페노티드 서래,카페,3.0,35건,341,서울 서초구 방배로32길 30-9 1층
쿠오레에스프레소,커피전문점,3.5,51건,330,서울 서초구 강남대로 275 1층 101호
그레도,카페,3.8,19건,153,서울 성북구 화랑로 304 1층
룸서비스301,카페,2.0,25건,194,서울 강남구 양재천로 193 3층 301호
롱브레드 은평한옥마을점,테마카페,2.8,30건,127,"서울 은평구 연서로 530 1, 2층"
피크니크,카페,4.2,32건,205,서울 영등포구 양평로22길 2-1
그레이랩,카페,3.7,36건,133,서울 마포구 토정로3길 16
모두막,테마카페,1.3,44건,58,서울 마포구 와우산로29바길 11-4 2층
고르드,디저트카페,2.8,75건,199,서울 서대문구 연세로 32 1~4층
다노이 선릉점,카페,4.0,5건,29,서울 강남구 테헤란로57길 17
모멘토브루어스,카페,4.4,79건,112,서울 성동구 서울숲2길 19-18 1층
카페포제,카페,3.4,50건,198,서울 성동구 연무장9길 7
제이히든하우스,카페,2.8,12건,123,서울 종로구 종로 269-4 1층
동빙고,카페,3.8,326건,133,서울 용산구 이촌로 319
호텔세느장,디저트카페,2.0,59건,378,서울 종로구 돈화문로11길 28-5
글로우,카페,3.6,32건,211,서울 성동구 아차산로9길 20 1층
버터북,디저트카페,3.0,11건,139,서울 용산구 신흥로15길 20
레어마카롱 잠실점,디저트카페,4.6,90건,286,서울 송파구 오금로 126
페더커피,카페,4.9,33건,149,서울 강동구 진황도로 123 1층 101호
커피몽타주,커피전문점,4.2,46건,87,서울 강동구 올림픽로48길 23-12 1층
차마시는뜰,전통찻집,4.1,110건,105,서울 종로구 북촌로11나길 26
가비터,카페,3.5,28건,382,서울 강남구 강남대로106길 29 지하1층
그레인,카페,4.3,46건,149,서울 마포구 동교로46길 23
헬무트커피로스터스,카페,3.2,21건,60,서울 서초구 방배천로6길 3-10
웻커피 신사점,카페,3.1,19건,162,서울 강남구 강남대로162길 18
클럽에스프레소,커피전문점,3.4,158건,95,서울 종로구 창의문로 132
콩카페 이태원점,카페,4.3,33건,174,"서울 용산구 녹사평대로 168-8 1,2층"
시드누아 노원본점,커피전문점,3.3,54건,154,서울 노원구 상계로 84
로얄마카롱,디저트카페,4.3,33건,75,서울 강남구 테헤란로25길 26 3층
행화탕,테마카페,4.0,30건,39,서울 마포구 마포대로19길 12
카페 지금여기,카페,3.5,11건,17,서울 마포구 양화로16길 30-5 3층
스탬프커피,카페,2.6,38건,414,"서울 마포구 성미산로 161-7 1,2층"
키커피컴퍼니,카페,3.7,20건,173,서울 성동구 왕십리로 269
챔프커피 1작업실,커피전문점,2.0,42건,39,서울 용산구 우사단로10길 121 1층
프레스,커피전문점,3.4,26건,50,서울 송파구 백제고분로45길 17-3 4층
태양커피 홍대점,커피전문점,4.2,32건,60,서울 마포구 어울마당로 100-12 1층
얼터너티브커피 로스터스,커피전문점,3.8,59건,166,서울 송파구 백제고분로46길 26-1 신화빌딩 1층
죠지 서울,카페,2.8,55건,128,서울 중구 을지로12길 6 한일빌딩 302호
카페제하,카페,4.5,15건,94,서울 양천구 목동동로 177 삼성쉐르빌2차 1층
공간다반사,카페,3.7,26건,163,서울 영등포구 당산로52길 4
빈플루,디저트카페,3.9,19건,64,서울 서대문구 응암로 118 1층
아우어커피 강남점,커피전문점,3.1,33건,280,서울 강남구 봉은사로4길 20 2층
커피스트,커피전문점,4.3,107건,71,서울 종로구 경희궁길 39 1층
수수커피 가로수길점,커피전문점,3.6,23건,64,서울 강남구 강남대로154길 24 준영빌딩 1층
8810리스트레토바,커피전문점,4.5,23건,86,서울 마포구 월드컵북로6길 88-10
을지다방,다방,4.5,12건,37,서울 중구 충무로 72-1 2층
버터밀크,카페,4.0,111건,123,서울 마포구 와우산로 130 1층
그린마일커피 북촌점,커피전문점,3.2,33건,181,"서울 종로구 북촌로 64 1,2층"
근린커피,카페,4.0,23건,113,서울 은평구 응암로21길 23
하이웨이스트,카페,2.8,28건,299,서울 마포구 성미산로 167-9
샐러드셀러,카페,4.2,52건,132,서울 용산구 대사관로5길 28 202호
그레인바운더리,테마카페,2.8,12건,80,서울 종로구 삼일대로 388-7 1층
테일러커피 연남2호점,커피전문점,4.3,37건,150,"서울 마포구 성미산로 187 1층, 2층"
듀자미,디저트카페,3.0,118건,264,서울 강남구 도산대로11길 28 1층
정식카페,카페,3.4,18건,195,서울 강남구 선릉로158길 11 1층
에브리데이몬데이,갤러리카페,4.3,23건,120,서울 송파구 송파대로48길 14
포말커피,카페,4.7,24건,152,서울 관악구 신림로67길 25 2층
마를리,카페,2.9,31건,265,서울 성동구 연무장길 47 1층
루프808,카페,4.2,65건,211,서울 강남구 강남대로 470 16층
W카페,카페,2.8,10건,34,서울 마포구 동교로25길 16
프리퍼커피로스터스,커피전문점,4.3,44건,123,서울 서초구 반포대로5길 4 1층
카페그라쎄,카페,4.4,21건,77,서울 강남구 도산대로17길 19 온암빌딩 1층
테라로사 코엑스점,커피전문점,3.4,52건,129,서울 강남구 영동대로 513 1층
엘카페커피로스터스 선유도점,커피전문점,3.7,50건,70,서울 영등포구 양평로21나길 7 1층
미즐카페엠,카페,3.6,29건,137,서울 강북구 4.19로 107
팜스프링스,카페,4.5,24건,250,서울 영등포구 도신로60길 22-3 2층
루프트커피 망원점,커피전문점,2.9,7건,100,"서울 마포구 망원로6길 65 1,2층"
카페노티드 삼성,디저트카페,3.5,19건,282,서울 강남구 테헤란로103길 9 1층
카페노티드 잠실,카페,3.0,28건,414,서울 송파구 백제고분로45길 3 2층
미완성식탁,디저트카페,3.6,53건,77,서울 마포구 망원로6길 37
체리커피,커피전문점,2.7,27건,134,서울 광진구 능동로 284
연남방앗간,카페,3.1,36건,251,서울 마포구 동교로29길 34 1층
모멘트커피 1호점,카페,3.7,17건,113,서울 마포구 양화로23길 30
끼룩하우스,카페,3.2,23건,303,서울 종로구 돈화문로11나길 26-4
안다즈커피,커피전문점,3.8,27건,155,서울 광진구 천호대로132길 10 1층
제비다방,다방,4.3,70건,42,서울 마포구 와우산로 24
씨스루 홍대연남점,디저트카페,4.6,14건,160,서울 마포구 동교로 266-6 1층
라페름,카페,3.3,99건,248,서울 용산구 이태원로54길 32 202호
더페이머스램,카페,3.6,101건,108,서울 마포구 월드컵북로 19 1층
키이스케이프 강남점,테마카페,5.0,3건,120,서울 강남구 강남대로96길 17
파시0914,카페,3.8,5건,43,서울 강남구 도산대로45길 15 지하 1층
도트블랭킷,카페,4.5,30건,123,서울 종로구 윤보선길 22 1층
한남베르그,카페,4.0,34건,162,서울 용산구 이태원로54길 58-26 1층
히어로보드게임카페 홍대1호점,보드카페,4.8,60건,58,서울 마포구 와우산로21길 31-10 2층
이미,카페,4.2,90건,133,서울 마포구 동교로25길 7
커피냅로스터스 연남동,카페,4.2,28건,211,서울 마포구 성미산로27길 70
심세정,디저트카페,3.4,38건,206,서울 중구 퇴계로 409-11 1층
카페클로이인패리스,디저트카페,4.8,15건,160,서울 마포구 성미산로 190-3 1층
몬틸나잇,커피전문점,3.9,35건,163,서울 서초구 서초중앙로18길 23 효암빌딩 1층
루프트커피 합정점,카페,3.2,20건,189,서울 마포구 양화로8길 32-10
랑데자뷰 건대점,카페,3.1,8건,86,서울 광진구 아차산로31길 3
보헤미안박이추커피공장 상암점,커피전문점,3.8,28건,19,서울 마포구 성암로 267 MBC몰파크 2층 201호
포멜로빈 공덕점,커피전문점,4.2,38건,83,서울 마포구 백범로 170 1층
오우아,카페,3.3,40건,214,서울 서초구 도구로1길 73-1 1층
라브리카페,카페,4.3,27건,73,서울 서초구 반포대로22길 64
무너미,카페,3.6,23건,119,서울 강북구 노해로8가길 40 1층
디트로네 잠실점,카페,3.3,24건,98,서울 송파구 석촌호수로 258 아르누보팰리스 105호
논탄토,카페,3.9,35건,132,서울 강남구 도산대로17길 35
도레도레 신사점,디저트카페,3.3,99건,203,서울 강남구 도산대로15길 40
까치화방 강남점,디저트카페,3.5,27건,206,서울 강남구 봉은사로4길 23 1층
무대륙,카페,3.7,58건,67,서울 마포구 토정로5길 12
연립빵공장,테마카페,2.1,86건,294,서울 강남구 도산대로11길 40
카페인더핑크,카페,4.2,9건,12,서울 강남구 학동로53길 19 1층
펠른,카페,4.2,26건,69,서울 마포구 성미산로22길 18 A동 1층
맛차차,카페,3.0,37건,151,서울 성동구 서울숲2길 18-11
티라노커피,커피전문점,4.5,48건,115,서울 관악구 남부순환로230길 39
그로토,카페,3.9,40건,182,서울 마포구 새창로4길 9 지하1층
원인어밀리언,커피전문점,3.1,60건,209,서울 용산구 이태원로54길 31
카페온화 송파점,카페,2.8,33건,213,서울 송파구 백제고분로45길 15 2층
매뉴팩트커피 방배점,카페,4.2,29건,47,서울 서초구 서초대로27길 15 1층
카페노티드 한남,디저트카페,3.4,19건,266,서울 용산구 대사관로5길 12 2층
카페이클립스,카페,4.1,26건,86,서울 송파구 송파대로49길 52 나인파크A 201호
치카치카,디저트카페,4.2,18건,116,서울 성동구 연무장길 38 1층
미드데이썬,카페,4.3,17건,103,서울 강동구 양재대로91나길 55
쇼콜라윰,카페,4.2,61건,66,서울 마포구 와우산로21길 26
두화당,카페,4.1,50건,127,서울 용산구 백범로87길 25 1층
비로소커피,커피전문점,4.0,48건,108,서울 마포구 광성로6길 42 1층
오제도,카페,3.7,33건,191,서울 종로구 대학로1길 31 1층
위커파크,카페,3.9,33건,166,서울 송파구 석촌호수로 298 잠실대우레이크월드 103-1호
꼬앙드파리,디저트카페,4.0,14건,186,서울 송파구 마천로7길 18 1층
독수리다방,다방,4.1,73건,89,서울 서대문구 연세로 36 독수리빌딩 8층
옹근달,카페,2.6,30건,208,"서울 성동구 성수이로7길 41-1 1, 2층"
데일리오아시스 샤로수길점,디저트카페,3.1,34건,150,서울 관악구 관악로14길 74-3 1층
도너츠윤 방배점,디저트카페,1.8,10건,134,서울 서초구 동광로12가길 12 1층
바마셀,카페,4.4,31건,66,서울 용산구 원효로89길 12
푸어링아웃,카페,4.5,45건,131,서울 서대문구 연희로11나길 7-7
카페키츠네 서울,카페,3.2,16건,251,서울 강남구 가로수길 23
디어블라썸커피,카페,4.2,27건,127,서울 송파구 올림픽로12길 23 1층
카페장쌤,카페,3.5,61건,111,서울 마포구 와우산로29마길 5
디벙크,커피전문점,4.0,23건,71,서울 마포구 성지1길 30 지하 2층
책발전소 위례,북카페,2.6,16건,102,서울 송파구 위례광장로 230 C동 2층
플디,카페,3.5,20건,105,서울 성동구 상원길 44 2층
플로,카페,4.6,34건,45,서울 은평구 서오릉로 20-1
카페드람브르 영등포직영2호점,카페,4.0,21건,35,서울 영등포구 경인로 867 호텔GMS 2층
반쥴,커피전문점,4.1,73건,82,서울 종로구 삼일대로17길 23 3층
브루클린커피,커피전문점,4.2,25건,110,서울 강서구 강서로52길 16
블랑,디저트카페,3.9,75건,19,서울 마포구 양화로 192 대영빌딩 1층
카페레이어스튜디오,카페,2.5,11건,67,서울 강남구 삼성로75길 40
클로리스 신촌점,카페,4.0,123건,96,서울 서대문구 연세로4길 38
커피사,카페,4.2,40건,120,서울 중구 을지로 142-1 3층
mk2,카페,3.4,59건,116,서울 종로구 자하문로10길 17
커피별녹색잔,커피전문점,4.4,21건,90,서울 양천구 목동로21길 26
파란만잔,디저트카페,3.6,17건,149,"서울 강남구 봉은사로2길 21 1,2층"
통인동커피공방,커피전문점,4.2,79건,37,서울 종로구 자하문로 41-1
비에이치테이블,카페,4.6,18건,90,서울 광진구 아차산로45길 16 1층
펠트커피 광화문점,카페,3.5,44건,191,서울 종로구 종로3길 17 b2층
카페뮬라,카페,2.8,29건,173,서울 강남구 압구정로4길 13-12
경계선,커피전문점,4.3,20건,58,서울 강북구 삼각산로 22-7
가배도 삼청점,카페,3.0,22건,171,서울 종로구 북촌로5길 56-8 101호
로아스 갤러리카페,카페,4.4,5건,33,서울 서초구 고무래로 6-6 선경빌딩 지하 1층
피치그레이,커피전문점,4.0,21건,129,서울 송파구 가락로21길 14-1 1층
씨스루,커피전문점,3.8,25건,114,서울 용산구 녹사평대로40나길 37 1층
테이프,카페,3.5,23건,120,서울 용산구 이태원로14길 21 2층
랜디스도넛 연남점,카페,3.5,110건,507,서울 마포구 동교로 247
비트포비아 강남던전점,테마카페,4.1,7건,131,서울 강남구 강남대로84길 33 대우디오빌플러스 지하1층 111호
카페기글,디저트카페,4.0,12건,224,서울 영등포구 도림로128길 21 1층
카페람베리,카페,4.2,13건,185,서울 서초구 방배중앙로 214
폴인팬케이크 강남점,디저트카페,3.0,36건,200,서울 강남구 봉은사로6길 29 1층 101호
피키이터 역삼점,카페,3.1,24건,194,서울 강남구 테헤란로26길 14 대세빌딩 지하1층
칠린,카페,3.8,23건,158,서울 종로구 대학로11길 41-8 1층
한옥찻집,전통찻집,4.6,26건,74,서울 종로구 인사동12길 9
사직커피,디저트카페,4.3,25건,53,서울 종로구 사직로 49-4
슬로우파크,카페,3.5,15건,66,서울 종로구 삼청로 141
묘사서울,카페,3.3,34건,179,서울 성동구 서울숲2길 2 2층
브런치팩토리,디저트카페,3.3,28건,70,서울 강서구 마곡중앙로 36 마곡엠밸리15단지상가 102호
카페멘디,카페,4.0,18건,99,서울 강북구 4.19로8길 7-2
카데뜨,디저트카페,4.2,12건,74,서울 용산구 한강대로 200-1 1층
카페히릿,애견카페,3.8,13건,25,서울 광진구 광나루로 404 3층
평상시,카페,4.1,24건,93,서울 강동구 고덕로20길 26 1층
에이투지카페,커피전문점,3.3,35건,61,서울 서대문구 연세로4길 29
카키바움,디저트카페,3.8,21건,83,서울 용산구 한강대로52길 29
루아르커피바,카페,4.3,19건,88,서울 마포구 독막로34길 32 1층
뚜스뚜스 흑석역점,카페,3.4,16건,48,서울 동작구 현충로 75 1층
테라로사 예술의전당점,커피전문점,4.0,36건,76,서울 서초구 남부순환로 2406
라카페갤러리,갤러리카페,4.4,35건,56,서울 종로구 자하문로10길 28
포프트커피,커피전문점,4.0,21건,118,서울 영등포구 경인로114길 10-1 1층
치카리셔스,디저트카페,3.9,14건,74,서울 강남구 강남대로 556 논현빌딩 1층
라쁘띠,카페,2.8,19건,66,서울 송파구 가락로11길 19
넥스트에디션 건대2호점,테마카페,3.0,6건,227,"서울 광진구 아차산로 192 별관 2,3층"
당옥,디저트카페,3.3,11건,106,서울 강남구 강남대로162길 22 1층 101호
카페몰로,디저트카페,3.8,8건,88,서울 동대문구 회기로 163 1층
쉼스토리,테마카페,3.9,15건,89,서울 강남구 역삼로3길 17 혜진빌딩 3층
펠어커피 강동점,커피전문점,4.8,24건,329,서울 강동구 천호옛14길 23-12 1층
루프트 명동점,카페,3.8,22건,135,서울 중구 삼일대로 308 조양빌딩 1층
광합성카페,카페,3.8,43건,131,서울 마포구 월드컵로19길 8 1층
꼬르소산도,디저트카페,4.3,23건,87,서울 마포구 월드컵로 157 1층
러빈허 플라워&갤러리 카페,테마카페,4.3,15건,39,서울 마포구 신촌로6길 22
이스트우드,카페,4.7,20건,74,서울 영등포구 도신로17길 6
더달달,카페,3.9,58건,191,"서울 강남구 강남대로102길 38-6 1층, 2층"
카페코튼,디저트카페,3.7,15건,115,서울 성동구 동일로 139
바통 밀카페,카페,2.6,25건,114,서울 용산구 한강대로15길 33
서울이스케이프룸 홍대2호점,테마카페,3.0,2건,78,서울 마포구 와우산로17길 11 코스모스빌딩 3층
디에이프릴,카페,3.2,39건,150,서울 마포구 성미산로29안길 19 1층
하이버,카페,3.2,23건,32,서울 종로구 옥인6길 2
북파크,북카페,4.0,22건,112,서울 용산구 이태원로 294 2층
장꼬방,디저트카페,4.0,180건,61,서울 서초구 강남대로61길 27
카페미엘,디저트카페,2.6,34건,203,서울 관악구 관악로16길 38 2층
바나나하루키,디저트카페,3.5,51건,180,서울 마포구 독막로19길 8-17
대오서점,카페,2.9,30건,71,서울 종로구 자하문로7길 55
금옥당,디저트카페,3.7,9건,67,서울 마포구 어울마당로 39 1층
미담헌,카페,3.4,33건,205,서울 종로구 돈화문로11다길 41
로우슬로우,카페,3.9,40건,124,서울 서초구 방배천로2안길 27 현성빌딩 2층
태양커피 사당점,커피전문점,4.3,11건,14,서울 서초구 방배천로 32 송암빌딩 1층
결,카페,4.1,34건,93,서울 종로구 우정국로 26 센트로폴리스 1층
82년생김민경 X 카페르세,카페,4.5,18건,95,서울 마포구 매봉산로 80 1층 15호
커피명가 안암점,카페,4.0,27건,32,서울 성북구 안암로5길 40 java빌딩 1층
망우로30,카페,3.9,14건,163,서울 동대문구 망우로 30-1
아이엠베이글 공덕점,디저트카페,4.4,55건,104,서울 마포구 백범로 152 공덕파크자이 101동
업사이드 뚝섬점,카페,4.7,33건,72,서울 성동구 왕십리로14길 19-1 1층
띠그레블랑코,디저트카페,3.6,11건,24,서울 서초구 주흥길 64-17 101호
애프터눈커피,커피전문점,4.5,11건,18,"서울 마포구 신촌로4길 22-14 1층, 2층"
키오스크,카페,4.1,48건,91,서울 마포구 월드컵로19길 74 어쩌다가게 2층 204호
호아드,갤러리카페,3.3,34건,126,서울 종로구 율곡로1길 54-3
앙떼띠 서래마을점,카페,4.3,23건,61,"서울 서초구 서래로6길 24 1,2층"
훔볼트,디저트카페,3.6,37건,188,"서울 성동구 성수이로 58 P-Tower 지하 1층, 지상 1-2층"
마담티라미수,디저트카페,2.6,38건,262,서울 마포구 양화로3길 55 지하 1층
평화다방 강남역점,카페,2.2,23건,123,서울 강남구 강남대로94길 10 K스퀘어 2층
타이거슈가 홍대본점,카페,3.9,34건,380,서울 마포구 어울마당로 124 1층
로코랩,카페,4.2,28건,83,서울 종로구 율곡로4길 51
그리네,디저트카페,2.7,22건,98,서울 광진구 군자로 139 1층
더숲 초소책방,북카페,3.9,14건,39,서울 종로구 인왕산로 172
트리스트,카페,2.9,16건,127,서울 강남구 압구정로56길 26
모리츠플라츠,카페,4.0,27건,127,서울 마포구 와우산로 174 1층
아파트먼트,카페,3.5,37건,107,서울 영등포구 경인로77길 12 2층
그릭데이 이대점,디저트카페,3.6,44건,53,서울 서대문구 이화여대길 88-21 2층
듁스커피 쇼룸,카페,4.2,43건,54,서울 마포구 어울마당로2길 10 1층
마우스레빗,카페,3.8,53건,49,서울 광진구 능동로11길 10
플레어비 도곡점,카페,3.4,18건,44,"서울 강남구 논현로26길 33 1,2층"
더앨리 가로수길점,카페,3.5,27건,236,"서울 강남구 가로수길 75 1,2층"
가배도 송파점,카페,3.3,61건,296,서울 송파구 백제고분로45길 6 은진빌딩 2층 201호
네시사분,디저트카페,4.5,13건,77,서울 마포구 성미산로 190-8 1층
동감,카페,4.3,23건,61,서울 은평구 증산로15나길 1
펠어커피 상도점,카페,5.0,11건,77,서울 동작구 상도로41가길 12 1층
더홈서울,커피전문점,3.6,16건,102,서울 성북구 고려대로1길 87
카페오롯,카페,3.6,14건,130,서울 성동구 상원6나길 7 1층
연남살롱,카페,3.3,81건,97,서울 마포구 성미산로 122-1
폴드커피,카페,4.4,20건,103,"서울 성북구 종암로 214-3 1,2층"
노버든,카페,4.1,21건,80,서울 영등포구 당산로31길 25 2층 201호
로이터커피셸터,카페,4.4,16건,85,서울 중구 필동로5길 7 라비두스 별관 3층
33아파트먼트,카페,4.0,36건,52,서울 용산구 한남대로27길 33 1층
통인스윗,디저트카페,3.7,78건,166,서울 종로구 자하문로7길 50
칠요일의케이크,디저트카페,4.2,6건,33,서울 강남구 선릉로132길 50 모노하우스 1층
대충유원지,커피전문점,3.8,36건,98,서울 마포구 월드컵북로6길 37
펠트커피 창전동점,카페,4.0,39건,48,서울 마포구 서강로11길 23
이디야커피랩,커피전문점,3.9,107건,410,"서울 강남구 논현로 636 이디야빌딩 1,2층"
블레스롤 마곡나루점,디저트카페,3.7,7건,60,서울 강서구 마곡중앙로 165
아오스요거트,디저트카페,3.8,29건,117,서울 광진구 능동로 153 1층
식물학,커피전문점,3.4,40건,234,서울 강남구 강남대로154길 33
울프소셜클럽,카페,4.2,98건,68,서울 용산구 한남대로 158
카페노티드 갤러리아백화점웨스트,,4.5,2건,47,서울 강남구 압구정로 343 지하1층
카페뤽상부르,카페,4.0,22건,92,서울 은평구 연서로25길 6-11 2층
디올카페,디저트카페,3.1,12건,50,서울 강남구 압구정로 464 5층
